PO Code,Created,Type,PO Created By,PO Approved Date,Delivery Date,Item Type Name,Item SkuCode,Category,Vendor Name,Vendor Code,Vendor SkuCode,Order Quantity,Recieved Quantity,Rejected Quantity,Pending Quantity,PO Ageing (Days),% Pending,% Rejection,Facility,Unit Price,Sub Total,VAT,CST,Total,Purchase Order Status,Updated
PO0085,11/01/2017 20:33,MANUAL,udithurria@vendorskart.com,11/01/2017 20:34,,Autofy Black Blue Spine shaped Universal Petrol Tank Sticker Graphics for All Bikes,VKAMSTICKER0001,Vendorskart_Automotive,cash_self,cash_party-1,VKAMSTICKER0001,1,1,0,0,86,0,0,VENDORSKART MUNDKA 1 FACILITY,90,90,0,0,90,COMPLETE,12/01/2017 16:56
PO0077,11/01/2017 16:08,Manual,udithurria@vendorskart.com,11/01/2017 16:08,14/01/2017,Autofy 5 Point Star Circle Tank/Body Sticker Universal for All Bikes (Black),VKAMSTICKER0004,Vendorskart_Automotive,UNITED GRAPHIX,UNITED_GRAPHIX-1,VKAMSTICKER0004,100,100,0,0,86,0,0,VENDORSKART MUNDKA 1 FACILITY,15,1500,0,0,1500,COMPLETE,12/01/2017 16:34
PO0027,07/01/2017 14:23,Manual,udithurria@vendorskart.com,07/01/2017 14:24,21/01/2017,Autofy Spine Shaped Universal Petrol Tank Sticker Graphics for All Bikes (Black and Golden),VKAMSTICKER0008,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMSTICKER0008,119,119,0,0,90,0,0,VENDORSKART MUNDKA 1 FACILITY,120,14280,0,0,14280,COMPLETE,09/01/2017 20:46
PO0084,11/01/2017 20:33,Manual,udithurria@vendorskart.com,11/01/2017 20:33,14/01/2017,Autofy Spine Shaped Universal Petrol Tank Sticker Graphics for All Bikes (Black and Golden),VKAMSTICKER0008,Vendorskart_Automotive,cash_self,cash_party-1,VKAMSTICKER0008,5,0,0,5,86,100,0,VENDORSKART MUNDKA 1 FACILITY,71.11,355.56,44.44,0,400,COMPLETE,11/01/2017 20:34
PO0085,11/01/2017 20:33,MANUAL,udithurria@vendorskart.com,11/01/2017 20:34,,Autofy Spine Shaped Universal Petrol Tank Sticker Graphics for All Bikes (Black and Golden),VKAMSTICKER0008,Vendorskart_Automotive,cash_self,cash_party-1,VKAMSTICKER0008,5,5,0,0,86,0,0,VENDORSKART MUNDKA 1 FACILITY,80,400,0,0,400,COMPLETE,12/01/2017 16:57
PO0027,07/01/2017 14:23,Manual,udithurria@vendorskart.com,07/01/2017 14:24,21/01/2017,Autofy Spine Shaped Universal Petrol Tank Sticker Graphics for All Bikes (Black and Silver),VKAMSTICKER0009,Vendorskart_Automotive,JAI MATA DI IMPEX,TALWAR-1,VKAMSTICKER0009,95,95,0,0,90,0,0,VENDORSKART MUNDKA 1 FACILITY,120,11400,0,0,11400,COMPLETE,09/01/2017 20:47
PO0084,11/01/2017 20:33,Manual,udithurria@vendorskart.com,11/01/2017 20:33,14/01/2017,Autofy Spine Shaped Universal Petrol Tank Sticker Graphics for All Bikes (Black and Silver),VKAMSTICKER0009,Vendorskart_Automotive,cash_self,cash_party-1,VKAMSTICKER0009,3,0,0,3,86,100,0,VENDORSKART MUNDKA 1 FACILITY,80,240,30,0,270,COMPLETE,11/01/2017 20:34
PO0085,11/01/2017 20:33,MANUAL,udithurria@vendorskart.com,11/01/2017 20:34,,Autofy Spine Shaped Universal Petrol Tank Sticker Graphics for All Bikes (Black and Silver),VKAMSTICKER0009,Vendorskart_Automotive,cash_self,cash_party-1,VKAMSTICKER0009,3,3,0,0,86,0,0,VENDORSKART MUNDKA 1 FACILITY,90,270,0,0,270,COMPLETE,12/01/2017 16:57
PO0014,09/01/2017 23:09,Manual,udithurria@vendorskart.com,10/01/2017 10:19,06/01/2017,Motorcycle Handlebar Double Control Switch [RED],VKAMSWITCH0001,Vendorskart_Automotive,NORTHERN IMPEX,NORTHERN_IMPEX,VKAMSWITCH0001,100,100,0,0,88,0,0,VENDORSKART MUNDKA 1 FACILITY,33.6,3360,420,0,3780,COMPLETE,23/01/2017 18:11
PO0165,02/02/2017 14:55,Manual,udithurria@vendorskart.com,02/02/2017 14:55,11/02/2017,Motorcycle Handlebar Double Control Switch [RED],VKAMSWITCH0001,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMSWITCH0001,100,100,0,0,64,0,0,VENDORSKART MUNDKA 1 FACILITY,40,4000,0,0,4000,COMPLETE,04/02/2017 13:40
PO0019,05/01/2017 15:09,Manual,udithurria@vendorskart.com,05/01/2017 15:09,07/01/2017,Autofy 14 in 1 All Purpose Bansal Toolbox with Metal Suitcase (Eco Model),VKAMTOOLBOX0001,Vendorskart_Automotive,Bansal Hardware and Tools,bansal_tools-1,VKAMTOOLBOX0001,2,2,0,0,92,0,0,VENDORSKART MUNDKA 1 FACILITY,760,1520,0,0,1520,COMPLETE,09/01/2017 20:38
PO0223,18/02/2017 17:53,Manual,udithurria@vendorskart.com,18/02/2017 17:53,25/02/2017,Autofy 14 in 1 All Purpose Bansal Toolbox with Metal Suitcase (Eco Model),VKAMTOOLBOX0001,Vendorskart_Automotive,Bansal Hardware and Tools,bansal_tools-1,VKAMTOOLBOX0001,2,2,0,0,48,0,0,VENDORSKART MUNDKA 1 FACILITY,760,1520,0,0,1520,COMPLETE,20/02/2017 13:40
PO0366,31/03/2017 16:18,Manual,udithurria@vendorskart.com,31/03/2017 16:18,01/04/2017,Autofy 14 in 1 All Purpose Bansal Toolbox with Metal Suitcase (Eco Model),VKAMTOOLBOX0001,Vendorskart_Automotive,Bansal Hardware and Tools,bansal_tools-1,VKAMTOOLBOX0001,2,2,0,0,7,0,0,VENDORSKART MUNDKA 1 FACILITY,760,1520,0,0,1520,COMPLETE,03/04/2017 14:03
PO0019,05/01/2017 15:09,Manual,udithurria@vendorskart.com,05/01/2017 15:09,07/01/2017,Autofy 18 in 1 All Purpose Bansal Toolbox with Metal Suitcase (Gold Model),VKAMTOOLBOX0002,Vendorskart_Automotive,Bansal Hardware and Tools,bansal_tools-1,VKAMTOOLBOX0002,2,2,0,0,92,0,0,VENDORSKART MUNDKA 1 FACILITY,950,1900,0,0,1900,COMPLETE,09/01/2017 20:38
PO0221,20/02/2017 14:03,Manual,udithurria@vendorskart.com,20/02/2017 14:04,25/02/2017,Autofy Marquez 93 Tshirt (Black  XL),VKAMTSHIRT0001_XL,Vendorskart_Automotive,PARDESI AUTO SPARES,Pardesi_Auto_Spares,VKAMTSHIRT0001_XL,5,5,0,0,46,0,0,VENDORSKART MUNDKA 1 FACILITY,325,1625,0,0,1625,COMPLETE,20/02/2017 15:28
PO0008,04/01/2017 15:51,CART,udithurria@vendorskart.com,,,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,500,0,0,500,93,100,0,VENDORSKART MUNDKA 1 FACILITY,87.11,43555.56,5444.44,0,49000,REJECTED,04/01/2017 15:51
PO0009,04/01/2017 15:52,Manual,udithurria@vendorskart.com,04/01/2017 15:52,06/01/2017,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,500,300,0,200,93,40,0,VENDORSKART MUNDKA 1 FACILITY,98,49000,0,0,49000,COMPLETE,20/01/2017 15:29
PO0121,18/01/2017 10:59,Manual,udithurria@vendorskart.com,18/01/2017 10:59,21/01/2017,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,200,0,0,200,79,100,0,VENDORSKART MUNDKA 1 FACILITY,98,19600,0,0,19600,COMPLETE,20/01/2017 15:28
PO0127,20/01/2017 15:28,MANUAL,udithurria@vendorskart.com,20/01/2017 15:28,,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,200,200,5,0,77,0,2.5,VENDORSKART MUNDKA 1 FACILITY,96,19200,0,0,19200,COMPLETE,24/01/2017 15:41
PO0138,24/01/2017 15:38,Manual,udithurria@vendorskart.com,24/01/2017 15:38,28/01/2017,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,200,200,0,0,73,0,0,VENDORSKART MUNDKA 1 FACILITY,96,19200,0,0,19200,COMPLETE,25/01/2017 16:51
PO0329,18/03/2017 13:35,Manual,udithurria@vendorskart.com,,25/03/2017,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,1,0,0,1,20,100,0,VENDORSKART MUNDKA 1 FACILITY,96,96,0,0,96,REJECTED,18/03/2017 13:35
PO0330,18/03/2017 13:35,MANUAL,udithurria@vendorskart.com,18/03/2017 13:35,,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,50,49,0,1,20,2,0,VENDORSKART MUNDKA 1 FACILITY,96,4800,0,0,4800,COMPLETE,24/03/2017 16:13
PO0357,30/03/2017 14:35,Manual,udithurria@vendorskart.com,30/03/2017 14:35,31/03/2017,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,100,100,0,0,8,0,0,VENDORSKART MUNDKA 1 FACILITY,96,9600,0,0,9600,COMPLETE,31/03/2017 11:43
PO0363,31/03/2017 13:08,Manual,udithurria@vendorskart.com,31/03/2017 13:08,01/04/2017,Autofy Black Universal Mobile USB Charger for All Bikes,VKAMUSB0001,Vendorskart_Automotive,castle enterprise,castle_enterprise,VKAMUSB0001,1,1,0,0,7,0,0,VENDORSKART MUNDKA 1 FACILITY,96,96,0,0,96,COMPLETE,31/03/2017 13:30
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado 36 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0001,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0001,10,10,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,5900,59000,0,0,59000,COMPLETE,09/01/2017 16:02
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado 36 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0001,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0001,1,0,0,1,60,100,0,VENDORSKART MUNDKA 1 FACILITY,5900,5900,0,0,5900,COMPLETE,13/02/2017 11:02
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado 36 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0001,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0001,21,0,0,21,45,100,0,VENDORSKART MUNDKA 1 FACILITY,5244.44,110133.33,13766.67,0,123900,COMPLETE,21/02/2017 10:25
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado 3 Round Open Silver Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0002,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0002,2,0,0,2,60,100,0,VENDORSKART MUNDKA 1 FACILITY,5150,10300,0,0,10300,COMPLETE,13/02/2017 11:02
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado 3 Round Open Silver Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0002,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0002,5,0,0,5,45,100,0,VENDORSKART MUNDKA 1 FACILITY,4577.78,22888.89,2861.11,0,25750,COMPLETE,21/02/2017 10:25
PO0232,21/02/2017 14:57,Manual,udithurria@vendorskart.com,21/02/2017 15:01,25/02/2017,Autofy Porado 3 Round Open Silver Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0002,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0002,5,5,0,0,45,0,0,VENDORSKART MUNDKA 1 FACILITY,5150,25750,0,0,25750,COMPLETE,21/02/2017 17:20
PO0325,17/03/2017 12:22,Manual,udithurria@vendorskart.com,17/03/2017 12:22,18/03/2017,Autofy Porado 3 Close Chrome & Silver Alloy Wheel for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0003,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0003,1,1,0,0,21,0,0,VENDORSKART MUNDKA 1 FACILITY,5150,5150,0,0,5150,COMPLETE,20/03/2017 14:52
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado 20 Wave Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0004,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0004,1,0,0,1,60,100,0,VENDORSKART MUNDKA 1 FACILITY,5350,5350,0,0,5350,COMPLETE,13/02/2017 11:02
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado 20 Wave Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0004,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0004,5,0,0,5,45,100,0,VENDORSKART MUNDKA 1 FACILITY,4755.56,23777.78,2972.22,0,26750,COMPLETE,21/02/2017 10:25
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado 3 Cross Open Silver Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0005,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0005,10,10,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,5150,51500,0,0,51500,COMPLETE,07/01/2017 15:09
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado Fat Boy Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0008,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0008,10,0,0,10,93,100,0,VENDORSKART MUNDKA 1 FACILITY,5900,59000,0,0,59000,COMPLETE,25/01/2017 18:38
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado Fat Boy Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0008,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0008,2,1,0,1,60,50,0,VENDORSKART MUNDKA 1 FACILITY,5900,11800,0,0,11800,COMPLETE,13/02/2017 11:02
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado Fat Boy Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0008,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0008,2,0,0,2,45,100,0,VENDORSKART MUNDKA 1 FACILITY,5244.44,10488.89,1311.11,0,11800,COMPLETE,21/02/2017 10:25
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado 21 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0009,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0009,5,5,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,6400,32000,0,0,32000,COMPLETE,07/01/2017 15:11
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado 21 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0009,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0009,1,0,0,1,45,100,0,VENDORSKART MUNDKA 1 FACILITY,5688.89,5688.89,711.11,0,6400,COMPLETE,21/02/2017 10:25
PO0232,21/02/2017 14:57,Manual,udithurria@vendorskart.com,21/02/2017 15:01,25/02/2017,Autofy Porado 21 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0009,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0009,1,1,0,0,45,0,0,VENDORSKART MUNDKA 1 FACILITY,6400,6400,0,0,6400,COMPLETE,21/02/2017 17:08
PO0123,18/01/2017 16:54,Manual,udithurria@vendorskart.com,18/01/2017 16:54,21/01/2017,Autofy Porado 30 Spokes Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0011,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0011,1,1,0,0,79,0,0,VENDORSKART MUNDKA 1 FACILITY,5600,5600,0,0,5600,COMPLETE,18/01/2017 18:46
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado 30 Spokes Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0011,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0011,1,1,0,0,60,0,0,VENDORSKART MUNDKA 1 FACILITY,5600,5600,0,0,5600,COMPLETE,07/02/2017 15:59
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado 30 Spokes Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0011,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0011,6,0,0,6,45,100,0,VENDORSKART MUNDKA 1 FACILITY,4977.78,29866.67,3733.33,0,33600,COMPLETE,21/02/2017 10:25
PO0232,21/02/2017 14:57,Manual,udithurria@vendorskart.com,21/02/2017 15:01,25/02/2017,Autofy Porado 30 Spokes Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0011,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0011,6,6,0,0,45,0,0,VENDORSKART MUNDKA 1 FACILITY,5600,33600,0,0,33600,COMPLETE,21/02/2017 17:21
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado 13 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0012,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0012,10,0,0,10,93,100,0,VENDORSKART MUNDKA 1 FACILITY,5150,51500,0,0,51500,COMPLETE,25/01/2017 18:38
PO0113,17/01/2017 11:53,Manual,udithurria@vendorskart.com,17/01/2017 11:53,21/01/2017,Autofy Porado 13 Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0012,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0012,10,10,0,0,80,0,0,VENDORSKART MUNDKA 1 FACILITY,5150,51500,0,0,51500,COMPLETE,17/01/2017 14:58
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado 7 Spokes Rajputana Black & Chrome with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0013,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0013,5,5,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,6600,33000,0,0,33000,COMPLETE,07/01/2017 15:10
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado 7 Spokes Rajputana Black & Chrome with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0013,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0013,4,4,0,0,60,0,0,VENDORSKART MUNDKA 1 FACILITY,6600,26400,0,0,26400,COMPLETE,08/02/2017 19:05
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado 7 Spokes Rajputana Black & Chrome with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0013,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0013,2,0,0,2,45,100,0,VENDORSKART MUNDKA 1 FACILITY,5866.66,11733.33,1466.67,0,13200,COMPLETE,21/02/2017 10:25
PO0232,21/02/2017 14:57,Manual,udithurria@vendorskart.com,21/02/2017 15:01,25/02/2017,Autofy Porado 7 Spokes Rajputana Black & Chrome with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0013,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0013,2,2,1,0,45,0,50,VENDORSKART MUNDKA 1 FACILITY,6600,13200,0,0,13200,COMPLETE,21/02/2017 17:27
PO0242,22/02/2017 17:38,Manual,udithurria@vendorskart.com,22/02/2017 17:38,25/02/2017,Autofy Porado 7 Spokes Rajputana Black & Chrome with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0013,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0013,1,1,0,0,44,0,0,VENDORSKART MUNDKA 1 FACILITY,6600,6600,0,0,6600,COMPLETE,23/02/2017 10:01
PO0296,08/03/2017 12:49,Manual,udithurria@vendorskart.com,08/03/2017 12:50,11/03/2017,Autofy Porado 7 Spokes Rajputana Black & Chrome with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0013,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0013,1,1,0,0,30,0,0,VENDORSKART MUNDKA 1 FACILITY,6600,6600,0,0,6600,COMPLETE,10/03/2017 12:03
PO0342,20/03/2017 19:46,Manual,udithurria@vendorskart.com,20/03/2017 20:18,25/03/2017,Autofy Porado 7 Spokes Rajputana Black & Chrome with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0013,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0013,10,10,0,0,18,0,0,VENDORSKART MUNDKA 1 FACILITY,6600,66000,0,0,66000,COMPLETE,21/03/2017 10:46
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado Harley Y Chrome & Black with Bolts Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0015,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0015,10,10,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,5150,51500,0,0,51500,COMPLETE,07/01/2017 15:11
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado Single S Silver Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0017,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0017,8,0,0,8,60,100,0,VENDORSKART MUNDKA 1 FACILITY,5150,41200,0,0,41200,COMPLETE,13/02/2017 11:02
PO0229,21/02/2017 10:24,CART,udithurria@vendorskart.com,21/02/2017 10:24,,Autofy Porado Single S Silver Alloy Wheels for Royal Enfield Bullet Standard 350  Royal Enfield Bullet Standard 500,VKAMWHEEL0017,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0017,8,0,0,8,45,100,0,VENDORSKART MUNDKA 1 FACILITY,4577.78,36622.22,4577.78,0,41200,COMPLETE,21/02/2017 10:25
PO0010,04/01/2017 19:03,Manual,udithurria@vendorskart.com,04/01/2017 19:03,06/01/2017,Autofy Porado 20 Wave Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0020,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0020,5,5,0,0,93,0,0,VENDORSKART MUNDKA 1 FACILITY,5350,26750,0,0,26750,COMPLETE,07/01/2017 15:11
PO0181,06/02/2017 11:16,Manual,udithurria@vendorskart.com,06/02/2017 17:12,25/02/2017,Autofy Porado 20 Wave Spokes Black & Chrome Alloy Wheels for Royal Enfield Bullet Classic 350  Royal Enfield Bullet Classic 500  Royal Enfield Bullet Classic Desert Storm,VKAMWHEEL0020,Vendorskart_Automotive,Sachdeva Accessories,SACHDEVA-ALLOYS-1,VKAMWHEEL0020,9,3,0,6,60,66.6667,0,VENDORSKART MUNDKA 1 FACILITY,5350,48150,0,0,48150,COMPLETE,13/02/2017 11:02
